X1,title,description,url,publishedAt,content,domain
1421,Which player had the best sneakers in the NBA during Week 18?,Montrezl Harrell's new deal with Reebok allows the Clippers' sneakerhead to tap into the brand's legacy on the hardwood.,https://www.espn.com/nba/story/_/id/28760023/which-player-had-best-sneakers-nba-week-18,2020-02-22T23:51:58Z,"Sneaker deals don't typically get signed midway into the season, but for LA Clippers forward and shoe free agent Montrezl Harrell, the timing was right to lock in a multiyear deal with Reebok.
""Today is a big day for me,"" the owner of a few thousand sneakers… [+4734 chars]",espn.com
1423,Pistons sign forward Hall to 10-day contract,The Detroit Pistons have signed forward Donta Hall to a 10-day contract. The Pistons announced the move Saturday.,https://www.espn.com/nba/story/_/id/28759814/pistons-sign-forward-donta-hall-10-day-contract,2020-02-22T23:15:51Z,"DETROIT -- The Detroit Pistons have signed forward Donta Hall to a 10-day contract.
The Pistons announced the move Saturday. The 6-foot-9 Hall has averaged 15.4 points in 36 games this season with the Pistons' Grand Rapids affiliate in the G League.
Hall pl… [+207 chars]",espn.com
1432,Curry on return date: 'Always been March 1',"Warriors star Stephen Curry, who hasn't played since breaking his hand after a collision on Oct. 30, said the target date for his return has ""always been March 1st.""",https://www.espn.com/nba/story/_/id/28758953/warriors-stephen-curry-says-target-return-date-always-march-1,2020-02-22T21:18:29Z,"Stephen Curry on Saturday said he's optimistic he'll return to the court on March 1 when the Golden State Warriors host the Washington Wizards.
Curry hasn't played since breaking his hand after a collision with Phoenix Suns center Aron Baynes on Oct. 30.
Th… [+200 chars]",espn.com
1433,"Curry cleared for contact, eyes March 1 return","Warriors star Stephen Curry, who hasn't played since breaking his hand after a collision on Oct. 30, said the target date for his return has ""always been March 1.""",https://www.espn.com/nba/story/_/id/28758953/warriors-stephen-curry-cleared-contact-eyes-march-1-return,2020-02-22T21:17:14Z,"SAN FRANCISCO -- Golden State Warriors star guard Stephen Curry has been cleared for contact and is eyeing a March 1 return to the floor after taking part in his first scrimmage since breaking his left hand on Oct. 30.
""It's always been March 1,"" Curry said … [+3522 chars]",espn.com
1434,Rivers wants Allen at KG's jersey retirement,"When the Boston Celtics retire and raise Kevin Garnett's jersey to the rafters next season, Doc Rivers wants Ray Allen to be there in attendance.",https://www.espn.com/nba/story/_/id/28758870/doc-rivers-wants-ray-allen-kevin-garnett-celtics-jersey-retirement,2020-02-22T20:47:04Z,"LOS ANGELES -- When the Boston Celtics retire and raise Kevin Garnett's jersey to the rafters next season, Doc Rivers wants Ray Allen to be there in attendance.
The LA Clippers coach said on Saturday that he has a role to play in mending the rift that still … [+1752 chars]",espn.com
1441,"Mavs to rest Doncic, Porzingis vs. Hawks",The Mavericks' Luka Doncic and Kristaps Porzingis will skip the second night of a back-to-back in Atlanta to rest their ankle and knee injuries.,https://www.espn.com/nba/story/_/id/28758372/mavericks-rest-luka-doncic-kristaps-porzingis-vs-hawks,2020-02-22T19:17:22Z,"ATLANTA -- All-Star Luka Doncic of the Dallas Mavericks is skipping the second night of a back-to-back in Atlanta to rest the right ankle he has sprained twice, an injury that sidelined him both times.
Doncic was listed as out with right ankle soreness for t… [+817 chars]",espn.com
1468,Russ scores 34 with 7-1 Gobert guarding him,"The Rockets' Russell Westbrook, who is listed at 6-3, was guarded by 7-foot-1 center Rudy Gobert on Saturday. Westbrook scored 34 points on 14-of-26 shooting.",https://www.espn.com/nba/story/_/id/28763166/russell-westbrook-scores-34-points-being-guarded-rudy-gobert,2020-02-23T07:21:13Z,"SALT LAKE CITY -- The most fascinating matchup in the potential playoff preview Saturday night at Vivint Smart Home Arena pitted the tallest man on the floor against the shortest, a 7-foot-1 two-time reigning NBA Defensive Player of the Year guarding a 6-foot… [+5544 chars]",espn.com
1469,Giannis Antetokounmpo continues to level up and be decisively great,"While Joel Embiid declared himself the best player in the world, Giannis Antetokounmpo did what he's done all season in another dominating performance.",https://www.espn.com/nba/story/_/id/28762854/giannis-antetokounmpo-continues-level-decisively-great,2020-02-23T06:24:42Z,"MILWAUKEE - With Lil Wayne's ""Kobe Bryant"" song blasting throughout Fiserv Forum, reigning MVP Giannis Antetokounmpo went through an intense pre-game workout, two hours ahead of the tip-off against the Philadelphia 76ers on Saturday.
Once the sweaty, 6-foot-… [+5993 chars]",espn.com
1477,Cuban: NBA's ref problem 'going on for 20 years',"Mavs owner Mark Cuban went off on an angry rant on NBA officiating in a series of tweets Saturday night, writing, ""Refs have bad games. Crews have bad games. But this isn't a single game issue.""",https://www.espn.com/nba/story/_/id/28761926/mavs-mark-cuban-says-bad-officiating-not-single-game-issue,2020-02-23T04:30:00Z,"Dallas Mavericks owner Mark Cuban lashed out anew at the overall quality of NBA officiating in a series of tweets Saturday night after Dallas lost 111-107 to the Atlanta Hawks.
Cuban's rant began with a tweet after Atlanta's John Collins converted on a follo… [+1034 chars]",espn.com
1479,Wade echoes Kobe in Heat jersey retirement,Dwyane Wade said he wanted to follow Kobe Bryant's example as he heads into true retirement from basketball at his jersey retirement ceremony in Miami on Saturday.,https://www.espn.com/nba/story/_/id/28761810/dwyane-wade-echoes-kobe-heat-jersey-retirement,2020-02-23T04:09:34Z,"MIAMI -- In the arena he made ""his house"" and the county nicknamed after him, Dwyane Wade starred up to the rafters with a wide grin as his No. 3 jersey was lifted to its rightful place.
Suited in an all-black suit and shirt combination, Wade stood center-co… [+5331 chars]",espn.com
1482,"Twitter reacts to Woj bombs at NBA 2K League draft, Cloud9-0","From haircuts at the Atlanta FaZe homestand to Woj bombs at the NBA 2K League draft to Cloud9 going 9-0, it was an eventful Saturday across the esports world in North America. Here's how Twitter reacted to some of the best moments.",https://www.espn.com/esports/story/_/id/28758843/twitter-reacts-woj-bombs-nba-2k-league-draft-cloud9-0,2020-02-23T04:02:39Z,"From haircuts at the Atlanta FaZe homestand to Cloud9-0 popping up all over Twitter after Cloud9 won to go 9-0, Saturday was another fun weekend for esports throughout North America. Plus, the NBA 2K League draft took place in New York -- with a Woj bomb from… [+2936 chars]",espn.com
1489,"Morris twins could carpool to Staples, Marcus says",Marcus Morris said it would be fun to face brother Markieff Morris in the playoffs if Markieff joins the Lakers as expected. Marcus Morris said the twins would probably carpool to Staples Center if the Lakers were to face his Clippers.,https://www.espn.com/nba/story/_/id/28761091/clippers-marcus-morris-envisions-carpooling-playoffs-twin-joins-lakers,2020-02-23T02:39:59Z,"LOS ANGELES -- If Markieff Morris joins the Los Angeles Lakers as expected, Marcus Morris says he can see the twin brothers not only living together but carpooling to Staples Center if the LA Clippers and Lakers face each other in a seven-game playoff series.… [+1709 chars]",espn.com
1491,Simmons' night ends early due to lower back,"Ben Simmons played less than five minutes Saturday night against the Bucks before exiting the game because of lower back tightness, the Sixers said.",https://www.espn.com/nba/story/_/id/28761049/sixers-ben-simmons-return-due-lower-back-tightness,2020-02-23T02:32:07Z,"MILWAUKEE -- Ben Simmons was ruled out of the remainder of the Philadelphia 76ers' game against the Milwaukee Bucks on Saturday night because of lower back tightness, the team said.
Simmons, who started for Philadelphia, played less than five minutes before … [+456 chars]",espn.com
1492,Sources: 76ers' Simmons to get MRI on back,Ben Simmons played less than five minutes Saturday night against the Bucks because of a lower back injury. Sources told ESPN that Simmons will have an MRI on Sunday.,https://www.espn.com/nba/story/_/id/28761049/sixers-ben-simmons-get-mri-injuring-lower-back,2020-02-23T02:32:07Z,"Amid concerns of an injury, Philadelphia 76ers star Ben Simmons will undergo an MRI on his lower back on Sunday, league sources tell ESPN.
There is some level of concern surrounding the possible nature of the injury, league sources tell ESPN. A clearer pictu… [+634 chars]",espn.com
1493,Simmons' night ends early due to lower back,"Ben Simmons played less than five minutes Saturday night against the Bucks before exiting the game because of lower back tightness, the Sixers said.",https://www.espn.com/nba/story/_/id/28761049/sixers-ben-simmons-exits-1st-quarter-lower-back-tightness,2020-02-23T02:32:07Z,"MILWAUKEE -- Philadelphia 76ers forward Ben Simmons left Saturday night's game against the Milwaukee Bucks in the first quarter because of lower back tightness.
Simmons, who started for Philadelphia, played less than five minutes before exiting the game with… [+460 chars]",espn.com
1494,Sources: 76ers' Simmons set for further testing,Ben Simmons played less than five minutes Saturday night against the Bucks because of a lower back injury. Sources told ESPN that Simmons will undergo further testing Monday.,https://www.espn.com/nba/story/_/id/28761049/sixers-ben-simmons-set-further-testing-monday-lower-back,2020-02-23T02:29:09Z,"Following an initial evaluation Sunday, Philadelphia 76ers star Ben Simmons will undergo further testing on his lower back Monday, league sources told ESPN.
Simmons will not play in Monday's game against the Atlanta Hawks, according to sources.
Simmons left… [+684 chars]",espn.com
1496,Kawhi on Clips' slide: 'Time is now' to play better,"Kawhi Leonard said ""the time is now"" for the Clippers to start coming together and getting healthier following Saturday's 112-103 loss to the Kings, which marked the team's third straight defeat.",https://www.espn.com/nba/story/_/id/28760851/kawhi-leonard-says-now-clippers-play-better,2020-02-23T02:04:38Z,"LOS ANGELES -- Following the LA Clippers' third straight loss, Kawhi Leonard said he felt the team didn't come out ready to play and that ""the time is now"" for the Clippers to start coming together and getting healthier.
The Clippers returned from a nine-day… [+3055 chars]",espn.com
1510,Sources: Mavericks file protest over loss to Hawks,"The Dallas Mavericks have filed a protest over Saturday night's loss to the Atlanta Hawks, citing a ""misapplication of the rules,"" sources confirmed to ESPN. The New York Times first reported the protest of a call with 8.4 seconds remaining.",https://www.espn.com/nba/story/_/id/28767183/sources-mavericks-file-protest-loss-hawks-citing-misapplied-rule,2020-02-23T22:38:10Z,"The Dallas Mavericks have filed a protest to the NBA league office over their 111-107 loss to the Atlanta Hawks on Saturday night due to a ""misapplication of the rules,"" sources confirmed.
The protest focuses on a putback by Hawks power forward John Collins … [+3084 chars]",espn.com
